6.883148,7.989913,8.481232,6.817655,3.334656,1.3696009,1.8122978,3.3150105,4.9180994,6.27563,7.1090045,7.164489,6.282917,4.79397,3.742957,3.7865448,4.5628357,5.4184594,5.784393,5.102784,3.590319,2.6004179,2.7603245,3.304365,3.4744022,3.3148715,3.2119799,3.309637,3.3810725,2.9859002,2.284025,1.4909046,1.1504041,1.5521176,2.380988,3.0306728,3.178235,3.0001867,2.877485,3.009258,3.29897,3.5033982,3.2329457,2.5551822,1.9541721,2.1344357,2.7732222,3.5579395,4.2166314,4.6804633,4.7689385,4.5939713,4.503164,4.452973,4.4600883
7.774351,9.122371,8.996204,5.698662,1.3998421,0.28297412,1.5235319,3.1375046,4.7201943,5.9983397,6.7105045,6.6117854,5.658816,4.564669,4.2535567,4.6113997,5.0653677,5.463129,5.6638713,5.176732,3.998151,3.242482,3.29958,3.6437626,3.4177444,3.0373955,3.0897822,3.54409,3.807309,3.2484105,2.341689,1.5164976,1.3029165,1.8453209,2.7049189,3.2143466,3.1086636,2.7671428,2.698691,2.9600942,3.201013,2.9989321,2.3873594,1.4426101,1.4990462,2.2758949,3.3786397,4.3627954,4.962903,5.1322627,4.8475833,4.5204477,4.4717503,4.449146,4.446794
8.416633,9.920976,8.818844,4.765765,0.8071421,0.1954287,1.57463,3.1301951,4.67559,5.7239547,6.0079823,5.5172014,4.630234,4.2460017,4.709362,5.2671704,5.3521495,5.2929306,5.442193,5.3946605,4.724047,4.0650363,3.870345,3.6182613,2.9983618,2.6531236,3.024885,3.7937806,4.147984,3.5602858,2.5250747,1.7709445,1.6527346,2.176472,2.9250195,3.2652416,2.9864335,2.594725,2.6123729,2.9099576,2.9262726,2.0640285,1.0679077,0.9904044,1.6800303,2.8687787,4.0986614,5.064394,5.5655446,5.45341,4.7974296,4.357564,4.4015965,4.4265203,4.432929
8.587872,10.208111,8.918839,4.575414,0.62593514,0.37137628,1.9313084,3.5709462,4.7419147,5.1892614,4.808203,4.0429335,3.5808222,3.935819,4.81418,5.4163694,5.3815856,5.159264,5.2473974,5.345153,4.9846025,4.3722153,3.933366,3.3083606,2.662064,2.5189579,2.9803174,3.813424,4.467224,4.148273,2.981103,2.0713718,1.9678543,2.4021041,2.982524,3.1890855,2.8483486,2.4636345,2.5174787,2.7818127,2.287066,1.1971416,0.5503041,1.0684867,2.1879683,3.5171504,4.7265534,5.6184053,5.996863,5.608345,4.649512,4.1724095,4.331403,4.4038115,4.4153943
8.451929,10.055742,8.845419,4.478669,0.6263873,0.4671796,2.3404021,4.373077,5.3901925,4.6824827,3.303059,2.645327,2.8832736,3.6727297,4.653973,5.331108,5.3460236,5.034874,5.00684,5.073387,4.7577686,4.318469,3.9248748,3.3440638,2.7204404,2.5736225,2.9893613,3.7781868,4.7107477,4.823653,3.5381005,2.2126503,2.0841367,2.601323,3.094711,3.07843,2.59671,2.2105012,2.4078095,2.4014227,1.5780303,0.5484925,0.44568148,1.3964938,2.7378337,4.116511,5.28876,6.0705175,6.2416286,5.513483,4.3239527,3.9319935,4.253298,4.383902,4.396329
8.122171,9.548849,8.719343,4.624534,0.7206357,0.48171565,2.5760438,5.119412,6.5182724,5.641369,3.5956,2.4288049,2.6524985,3.547095,4.541557,5.266748,5.286013,4.7762737,4.521514,4.507056,4.216323,3.7872944,3.4966857,3.268722,2.9115095,2.682942,2.977174,3.7391653,4.8218026,5.3017583,4.0272784,2.3012123,2.0793505,2.804183,3.1417255,2.7208333,2.0856504,1.9777694,2.2373517,1.9278189,0.8749441,0.18995826,0.6446697,1.8941312,3.3846083,4.716202,5.791491,6.362123,6.1754065,5.043458,3.805377,3.6843855,4.187409,4.364776,4.377926
7.7984376,9.005127,8.499168,4.792585,0.74315715,0.060366556,2.108654,4.934504,7.073409,7.285387,5.761718,4.0366473,3.42632,3.9803479,4.891987,5.2959185,4.9174757,4.245214,3.8643262,3.9229484,3.8114347,3.6253963,3.3837771,3.2030349,3.0502312,2.848612,2.9871624,3.6479836,4.76385,5.451701,4.286098,2.4023383,2.11058,2.8660378,2.9990358,2.3198967,1.7579634,1.9009243,2.0564356,1.3271829,0.31108832,0.21510758,1.1270528,2.4978507,3.9770265,5.2782984,6.089652,6.3648725,5.732252,4.263263,3.225157,3.504901,4.1569986,4.353813,4.3528285
7.5977035,8.333887,8.068741,5.079824,1.0898517,-0.18106204,1.5984786,4.451327,6.928957,8.059544,7.6574693,6.272747,5.003231,4.7655673,5.2608476,5.101263,3.833597,2.7090976,2.458646,2.751605,2.5657022,2.5785494,2.7804182,2.940942,3.031708,3.0088212,3.0844479,3.5609736,4.539931,5.276939,4.3457427,2.6111734,2.2893097,2.8863266,2.7528627,1.9615784,1.5890411,1.8284847,1.6327744,0.6567039,0.09274993,0.6135413,1.728865,3.030559,4.3780293,5.502075,6.1317415,6.1502075,5.2123675,3.6683693,2.9422991,3.4924836,4.1581616,4.3310895,4.311794
7.369516,7.413184,7.3168817,5.3417864,1.860069,0.09774886,1.2494805,3.9320583,6.4887185,8.161695,8.639813,7.9638534,6.536439,5.3280816,5.0519867,4.676542,3.073932,1.6174717,1.5970792,2.0279298,1.8269225,1.6981964,2.0192626,2.4221346,2.7961757,3.0591197,3.2276154,3.6070929,4.37114,4.9379787,4.208158,2.8273494,2.5575213,2.8665338,2.4133892,1.6257786,1.4530684,1.5745344,1.0322838,0.23762298,0.31821376,1.196743,2.2622416,3.3825457,4.5512953,5.5322714,6.070611,5.970904,4.954576,3.5231152,2.9748788,3.5422049,4.1220045,4.2577868,4.2301407
7.121044,7.020089,6.94402,5.3516884,2.2565029,0.46103042,1.3291055,3.5509553,5.9750333,7.7701054,8.644317,8.466154,7.255977,5.6287556,4.7506843,4.7846274,4.5261655,3.560474,2.907454,2.4848416,1.2942761,0.6393325,0.97423273,1.520188,2.2340102,2.9095225,3.334432,3.7613952,4.3398395,4.7230415,4.1551623,3.0794055,2.797469,2.791897,2.0548773,1.2605789,1.2661431,1.214281,0.6031171,0.27473575,0.8111194,1.6928735,2.547349,3.520016,4.6627507,5.663974,6.1861143,5.9773088,4.819412,3.413593,2.9630384,3.52818,4.0306883,4.1367035,4.103235
7.0862365,7.585234,7.3800735,4.9967275,1.683614,0.4543519,1.3878877,3.0497065,4.8704305,6.6760473,7.6062145,7.633606,6.802646,5.5823545,4.782589,4.7966523,5.020417,4.6087027,3.5861108,2.10591,0.64580584,0.18458107,0.24135268,0.5287714,1.4970046,2.5299156,3.2722106,3.85504,4.3263345,4.557457,4.1932173,3.3695168,2.9349644,2.622086,1.7314861,1.0019251,1.0816529,0.98699456,0.56853735,0.6356374,1.268511,1.9055272,2.5173657,3.4892764,4.8384614,6.014557,6.4853315,5.8855715,4.206048,2.763672,2.6865923,3.4559984,3.9174552,3.9988885,3.9370794
7.1411476,8.21521,8.551179,5.975999,1.966634,0.6193011,1.4641129,2.603103,3.7523882,5.0836725,5.8072224,5.9421005,5.5810285,5.045512,4.675088,4.7119627,5.003442,4.66071,3.1249619,1.2302177,0.2495434,0.01165887,-0.29874822,-0.07461633,1.0631044,2.1827376,2.9963117,3.707886,4.2618155,4.5018473,4.3043714,3.664966,3.0182343,2.3748956,1.4417685,0.86756337,1.0055299,0.9692378,0.75725687,0.9327924,1.3877149,1.795159,2.3895109,3.587926,5.2287006,6.511163,6.5829525,4.9558263,2.5936012,1.875407,2.553958,3.4914436,3.82408,3.8390636,3.7560604
7.1365623,8.516609,9.268229,7.0901556,2.6939042,0.6408192,1.1649909,1.9008789,2.4380362,2.995511,3.7604873,4.1260605,4.3913455,4.570595,4.6805515,4.880067,5.0592294,4.3462167,2.4263988,0.6700467,0.1370058,-0.023494191,-0.39379808,-0.2033883,0.7191022,1.9372591,2.8730557,3.5117815,4.0656524,4.4133525,4.381469,3.8930404,3.0592155,2.06383,1.1547364,0.8125689,1.0274429,0.9076235,0.65798134,0.8526321,1.2198479,1.7375306,2.6216257,4.0725074,5.7734766,6.8098145,5.931625,3.156635,1.0560021,1.4578017,2.8772316,3.6671531,3.7251942,3.6457558,3.5579739
