-3.0963223,-2.3377705,-1.2365669,-0.70977676,-0.19936809,1.6472414,3.318716,3.7340584,3.4949203,3.1303616,2.8334632,2.5697875,2.213685,1.596093,1.2368522,1.6159632,2.276184,2.699021,2.9122179,3.1056783,3.432516,4.066859,4.6444592,5.1146197,5.324692,5.0667
-2.6061218,-1.9266304,-1.0217435,-0.8155644,-0.043682165,2.1824818,3.805371,4.3168697,4.2398415,3.9449556,3.5356543,2.9945552,2.2992487,1.4758747,1.0854926,1.4552158,2.0454965,2.3345318,2.3149712,2.587987,3.2860744,4.100729,4.7480626,5.3041415,5.5541563,5
-1.7878501,-1.3495084,-0.8919722,-0.5870659,0.19118263,1.7511387,3.172357,3.8960912,4.2482543,4.2864337,3.926669,3.173591,2.289307,1.5592167,1.268277,1.4796978,1.8539815,2.0454202,1.9874823,2.3391244,3.3627264,4.3388143,4.9098268,5.162733,5.348274,5.21199
-0.7626474,-0.6684316,-0.58897895,-0.6506173,-0.8048152,0.005679846,1.3293427,2.314094,3.195006,3.7398891,3.6122108,2.8768063,2.1270137,1.6617436,1.4195426,1.4195691,1.6773767,1.9446368,2.015581,2.216197,3.076887,4.344054,4.675519,4.638195,4.8642225,5.007
0.24489558,0.035206355,-0.24430467,-0.8641654,-1.7920245,-1.6957595,-0.6332477,0.21763016,1.1071727,1.9557098,2.407713,2.3596377,2.115487,1.8336357,1.5340748,1.3566401,1.5557564,1.8916626,1.990372,1.9588275,2.5785074,3.657163,4.4083996,4.4900503,4.6969733,5.00573,5.0871553,4.768943,4.367414,4.5692368,5.524427,6.4631023,6.703749,6.7458086,6.4775486,6.130406,5.8658977,5.445821,5.213818,5.0326796,4.649902,4.3147974,4.3991833,4.663429,4.8293314,5.010054,5.2125316,5.397154,5.509402,5.4721265,5.131687,4.3084908,3.8254945,3.694937,3.6857767
0.9796738,0.49129924,-0.023756757,-0.81240463,-2.0519958,-2.2236676,-1.517885,-1.138913,-0.816193,-0.20946613,0.7435522,1.5717245,1.8462764,1.7555736,1.6282026,1.5108958,1.5001686,1.6037885,1.5982327,1.4599808,1.7454157,2.7046285,4.0716434,4.763691,5.0185165,5.312559,5.524728,5.304276,4.716572,4.6179523,5.3469677,6.5049324,6.8556066,6.9889054,6.666937,6.1710067,5.706934,5.329564,5.1222115,4.8534937,4.415632,4.281356,4.55641,4.866684,5.1000075,5.271963,5.4229918,5.4874682,5.406225,5.1186566,4.716464,4.1305485,3.7843645,3.687274,3.6789775
1.3595386,0.88659245,0.19887234,-0.59579194,-1.7400638,-2.0714855,-1.6472044,-1.6032232,-1.8460671,-1.8937557,-1.2606318,-0.1553323,0.66101193,0.98289055,1.2082118,1.3742259,1.1924893,0.912087,0.80205417,0.92241865,1.1038175,1.852632,3.505015,4.9740477,5.530217,5.768726,6.0246196,5.9441466,5.1875415,4.7108407,5.08659,6.2962127,6.8665304,7.1321483,6.8156176,6.176926,5.6361594,5.334913,5.1418357,4.7118125,4.285797,4.3737855,4.7424626,5.0758343,5.3182874,5.4705434,5.48145,5.3777504,5.0787354,4.5979104,4.261001,3.9511254,3.7491944,3.68216,3.6681938
1.3103855,1.0987074,0.3695222,-0.2566608,-1.0610856,-1.5178409,-1.4345795,-1.5033381,-1.9703178,-2.442122,-2.3761232,-1.5793798,-0.5515967,0.0630929,0.21309021,0.23359661,0.23124808,0.24876058,0.2886231,0.5573215,0.6856872,1.1928084,2.6300993,4.739035,5.8663187,6.1578636,6.377289,6.445715,5.6739235,4.788351,4.8708534,6.0301385,6.76548,7.2117143,7.0089855,6.2224207,5.6635833,5.3964696,5.1335845,4.590816,4.295659,4.5507,4.943184,5.2340083,5.3766503,5.401399,5.3245564,5.12996,4.756715,4.3149724,4.115061,3.8922067,3.7265053,3.6684399,3.648523
0.5493696,0.56202865,0.05499503,-0.18490212,-0.22287051,-0.3484317,-0.3183186,-0.59284204,-1.0995374,-1.6908287,-1.9638257,-1.6791224,-0.9490614,-0.3543039,-0.4359574,-0.88597655,-0.8320674,-0.3339156,-0.10754218,0.031355895,-0.07295371,0.4096443,1.4375575,3.8272786,5.7267704,6.3246093,6.454792,6.629484,6.084063,4.9449844,4.734709,5.8217325,6.623852,7.179183,7.187097,6.357313,5.7353997,5.3963556,5.0804615,4.6014557,4.475404,4.7619505,5.087912,5.2516785,5.2337136,5.1474013,5.039851,4.936197,4.6607013,4.3893538,4.2379913,3.9165814,3.694669,3.6311498,3.608829
-0.90075743,-0.9548631,-0.95158184,-0.6256451,0.45769918,1.3063785,1.5565994,1.4589218,0.6893216,-0.030354872,-0.6419255,-0.96619606,-0.92618793,-0.7158596,-0.8148273,-1.3202202,-1.526395,-1.027079,-0.50497913,-0.5699485,-0.7637219,-0.35979468,0.23882914,
-2.178983,-2.449218,-2.03241,-1.2772549,0.61760557,2.3882425,3.0373006,3.0223641,2.5029128,1.5399166,0.6099812,-0.24854234,-0.8798081,-1.159233,-1.2252595,-1.4086846,-1.6292776,-1.253214,-0.7145965,-0.6243521,-0.7508504,-0.7066514,-0.41932985,1.4532588,4.
-2.4347124,-2.5355096,-2.109949,-1.4124862,0.08623013,1.9496173,2.963129,3.037479,2.589221,1.8562369,0.82394975,-0.23948915,-1.0663569,-1.4179354,-1.3199279,-1.1021409,-0.96399015,-0.74408084,-0.72034967,-0.49372017,-0.418682,-0.6423945,-0.545418,0.734033
-1.2057972,-1.096384,-0.9175279,-0.810587,-0.7266092,0.13260952,1.3525661,1.7465522,1.4849981,1.0059402,0.29835877,-0.5404935,-1.1853377,-1.4041128,-1.2193874,-0.7832724,-0.35220265,-0.34967116,-0.68490803,-0.3024829,-0.062399507,-0.4561292,-0.44572753,0.
0.39904708,0.7333945,0.520753,-0.44209015,-1.624654,-1.611157,-0.48852447,0.36344832,0.6415538,0.64391583,0.3292628,-0.3295987,-0.90018326,-1.178866,-1.1261812,-0.6809143,-0.21812084,-0.48219135,-0.9233331,-0.18281311,0.19621435,-0.21790068,-0.18802941,-0.17554253,0.29001278,1.8570586,4.1532774,5.653062,6.138067,6.017318,5.5729237,5.234893,5.50303,6.175963,6.9687543,6.698399,5.791798,5.00333,4.7426906,4.626792,4.6397524,4.9516964,5.429024,5.8261747,5.931046,5.689028,4.640721,3.230448,2.8774717,3.7146883,4.1457796,3.6341777,3.2854404,3.218205,3.1815848
1.209162,1.5429915,0.69341844,-1.2257677,-2.7709308,-2.4136987,-1.2541648,-0.3360014,0.47500527,0.87139195,0.5955535,-0.0676797,-0.6581425,-0.94928133,-0.85526276,-0.39835408,-0.37379292,-1.1996647,-1.3689992,-0.63084644,0.29084644,0.28166074,0.08196017,-0.1339354,-0.14608416,0.40959865,1.7988912,3.8417964,5.3307667,5.7860966,5.507673,5.0472703,5.1724215,5.940655,7.030908,6.628749,5.6236005,4.7614675,4.501004,4.4195256,4.5186353,4.9378195,5.5948553,6.0421734,6.0129366,5.277686,4.080405,3.2175055,3.5425391,4.4690695,4.609592,3.745642,3.2212074,3.1169105,3.0794065
0.7761775,0.7831421,-0.4530848,-2.2427106,-3.3063145,-2.602577,-1.3595136,-0.40259248,0.52224183,0.8544006,0.31283155,-0.39865136,-0.7685823,-0.75940824,-0.3093223,-0.50162494,-1.2669339,-1.7531809,-1.6517308,-1.1164113,-0.11024891,0.44622806,0.03638144,-0.4926795,-0.57808954,-0.3344465,0.011735026,1.3152062,3.2861269,4.792381,5.1882663,4.776529,4.7285995,5.799707,6.824996,6.3959255,5.502848,4.911845,4.845996,4.7917376,4.8082232,5.076361,5.5545645,5.9204445,5.7667584,4.752034,3.7658963,3.7940788,4.4089184,5.024442,4.8401647,3.7780116,3.1260233,3.0029352,2.9690177
-0.43701753,-0.8070185,-1.6510162,-2.4155896,-2.6785448,-1.9861612,-1.1764599,-0.29222262,0.022780921,-0.15842693,-0.78636634,-1.1120604,-0.85566366,-0.34909263,-0.46575522,-1.3141595,-2.012891,-1.9230956,-1.4830376,-1.1606007,-0.60999876,0.101682894,-0.3
-1.716805,-2.1228545,-2.311012,-2.0212905,-1.5143517,-0.7946476,-0.727025,-0.693848,-1.4244555,-1.9922683,-2.2361333,-1.6732323,-0.9026526,-0.6946039,-1.4462088,-2.2964005,-2.4043908,-1.8939558,-1.293267,-1.0258371,-0.8997461,-0.40675116,-0.67270726,-1.00
-2.0080783,-2.439363,-2.0523539,-1.3917291,-0.4240659,0.2600265,-0.21787414,-1.5516976,-3.294924,-3.5681276,-2.934301,-2.00484,-1.4021631,-1.8494773,-2.5437999,-2.9458125,-2.7727046,-2.1816778,-1.4437071,-1.2038049,-1.4009048,-1.1231467,-1.0681344,-1.1585
-1.5177135,-1.681415,-1.0892719,-0.2664045,0.7372334,0.8223489,-0.23853472,-2.723896,-4.3558154,-4.30099,-3.4480736,-2.630281,-2.3738017,-2.954414,-3.5190902,-3.6250556,-3.352317,-2.5028982,-1.6432806,-1.7018116,-2.120489,-1.8719358,-1.5313855,-1.1110239,
-0.5270675,-0.48839903,0.08343545,0.7256528,1.3902297,0.80522025,-0.7507864,-3.6780677,-5.066699,-4.7961497,-4.1626005,-3.6979818,-3.651689,-4.053351,-4.339239,-4.1853313,-3.3641257,-2.2808256,-1.7815093,-2.2580788,-2.6391482,-2.2654006,-1.8563168,-0.9278
0.73612165,0.90065753,1.2712655,1.7593246,1.6443622,0.011851102,-2.4171553,-5.1637487,-5.7622776,-5.223931,-4.7375054,-4.459008,-4.394016,-4.3903604,-4.125045,-3.4496245,-2.468747,-1.988294,-2.17656,-2.7311122,-2.768672,-2.2704859,-1.9287554,-0.73235905,0.71026206,0.9826412,0.24071427,-0.48634714,-0.47829136,0.6473175,2.547225,4.1091704,4.797452,5.278027,5.6927443,5.4644804,4.892484,4.5767093,4.4744434,4.220589,3.688038,3.2075787,3.0129158,3.4198518,4.099626,4.580357,4.5386767,3.8848193,3.1786482,3.207171,3.0010238,2.6411517,2.5381176,2.5418413,2.5435276
2.2043922,2.2878056,2.466135,2.4806576,1.3279442,-1.9278939,-5.080764,-6.8647738,-6.5553193,-5.6350346,-4.8659573,-4.2993956,-3.894511,-3.5568938,-3.1180823,-2.512257,-2.0785842,-2.3383362,-2.813713,-2.9955943,-2.530664,-1.9899195,-1.7658479,-0.47018605,0.96232283,1.2387695,0.28731275,-0.6712196,-0.8616289,-0.15086958,1.723136,4.0267096,5.0202193,5.247212,5.6859546,5.6610756,5.0968304,4.560497,4.1533885,3.586268,2.9317226,2.6852255,2.8666413,3.4384704,3.9027631,3.9324636,3.7077794,3.4228187,3.4124036,3.9836023,3.5241373,2.7884932,2.5677905,2.5560741,2.5578194
3.7794502,3.5333161,3.4233935,2.4898589,0.08894014,-4.547593,-7.342048,-8.0090885,-7.146055,-5.7691064,-4.511593,-3.6244526,-3.1763523,-2.983113,-2.7148309,-2.4789937,-2.6985946,-3.2798648,-3.3354182,-2.886633,-2.0002582,-1.5782849,-1.4120822,-0.11882971,1.2138991,1.4563205,0.53956145,-0.2663892,-0.43172425,-0.045539804,1.1216081,3.429934,4.9402823,5.0596714,5.521596,5.810551,5.316122,4.633691,4.1354637,3.6960807,3.4196613,3.4735086,3.7546277,4.0406647,3.6038604,3.0421414,3.06475,3.5894215,4.191966,4.9251323,4.025463,2.9188938,2.6003964,2.5767093,2.5784588
5.1189094,4.537217,3.7164385,2.1333282,-2.1334052,-6.509822,-8.371758,-8.327064,-7.1017046,-5.3231993,-3.7629614,-2.9444137,-2.8858366,-3.004136,-2.926761,-3.029079,-3.513301,-3.835955,-3.4414272,-2.3859782,-1.3794055,-1.0717183,-0.90206796,0.108048156,1.4722253,1.8589255,1.2169199,0.70167667,0.5327526,0.6906091,1.1070665,2.5297728,4.2609234,4.7962847,5.377421,5.8935933,5.509599,4.6425495,4.1243834,4.0370555,4.2846346,4.694517,4.9975266,4.7239656,3.2004402,2.3912325,3.0443156,4.2586746,5.08949,5.59455,4.293692,2.9673789,2.6216018,2.5918374,2.592655
5.674845,4.7702904,3.1118135,1.3371241,-3.790441,-7.0531588,-8.152588,-7.655534,-6.263459,-4.46977,-3.032431,-2.5674624,-2.915608,-3.2282333,-3.2785718,-3.490291,-3.7974591,-3.7060118,-2.9832203,-1.8575139,-1.0165393,-0.5643367,-0.37275186,0.23336175,1.8593915,2.4535682,2.123834,1.8198667,1.6195425,1.54979,1.4469104,1.8026471,3.3840432,4.6406536,5.3562403,5.8513103,5.4604435,4.701604,4.2274046,4.2646194,4.840376,5.4010024,5.557913,4.7141905,2.8555844,2.4742978,3.6685178,5.092852,5.623002,5.482154,4.0408287,2.8748088,2.6194625,2.5965638,2.5969722
5.060041,3.7399619,1.6887649,-0.27287734,-4.217417,-6.244619,-6.613459,-5.8784685,-4.9530325,-3.6249566,-2.708918,-2.5659866,-2.9094522,-3.1577833,-3.3533163,-3.6257064,-3.6754997,-3.2993848,-2.5516248,-1.6838098,-1.0866296,-0.3735965,-0.022950374,0.4465539,1.9615258,2.9056127,2.905854,2.8191965,2.6523945,2.4304435,1.9543166,1.58933,2.8127713,4.5737867,5.416998,5.6893306,5.3299484,4.7589083,4.5366197,4.731471,5.114994,5.2057157,4.743399,3.743092,2.9200985,3.4084375,4.6500216,5.622015,5.2892375,4.551231,3.410975,2.724505,2.6127386,2.6042304,2.6043196
3.7782657,2.1814358,0.28231424,-1.5631042,-3.768311,-4.9485817,-4.727151,-4.0715175,-3.3324564,-2.832622,-2.6481962,-2.561068,-2.5251133,-2.6732757,-3.1483362,-3.528452,-3.4334574,-2.9704049,-2.4034848,-1.9894279,-1.5572219,-0.6135791,0.026828527,0.42852902,1.6044551,2.773686,3.2064881,3.4573345,3.4458854,3.2352622,2.5658894,1.8770326,2.8781972,4.2569637,5.110186,5.425791,5.246867,4.995566,5.052479,5.3070436,5.336097,4.18549,3.1265845,2.8619077,3.559926,4.6658707,5.5972357,5.504075,4.282907,3.6961055,3.057573,2.676891,2.6284387,2.626647,2.6262808
2.7608604,1.3073119,-0.16708085,-1.515128,-2.6417487,-3.2657123,-2.9801295,-2.3659592,-2.0253134,-2.1830556,-2.4600203,-2.299592,-1.859866,-2.0885913,-2.8966758,-3.2542305,-3.1252866,-2.751388,-2.4317884,-2.3562193,-2.1293328,-1.2415327,-0.12612984,0.4063984,1.104534,2.22011,3.029165,3.639819,3.8302498,3.700004,3.01459,2.272324,2.7804327,3.7264664,4.5292344,5.0720716,5.3966126,5.5480876,5.6575556,5.6586704,4.7107277,3.0317655,2.2222044,2.8793545,4.278086,5.4592123,5.9987583,4.867025,3.5811796,3.698944,3.2327669,2.7605567,2.6652257,2.659709,2.659343
